"Time","CD","CM","CU","PREC","RH2m","SNOW","ST","SWD","SWDtop","TT2M","WS100m","WS10m"
"2019-05-21T05:45:00+02:00",1,1,1,0.07,97.08,0,10.81,0,0,10.8,9.95,4.26
"2019-05-21T06:00:00+02:00",1,1,1,0.06,97.15,0,10.85,0,0,10.8,10.14,4.34
"2019-05-21T06:15:00+02:00",1,1,1,0.06,97.27,0,10.91,0.16,14.34,10.81,10.15,4.36
"2019-05-21T06:30:00+02:00",1,1,1,0.06,97.22,0,10.88,0.16,14.34,10.82,9.94,4.27
"2019-05-21T06:45:00+02:00",1,1,1,0.06,97.16,0,10.85,0.16,14.34,10.83,9.81,4.22
"2019-05-21T07:00:00+02:00",1,1,1,0.06,97.24,0,10.88,0.16,14.34,10.84,9.96,4.28
"2019-05-21T07:15:00+02:00",1,1,1,0.06,97.33,0,10.93,5.35,210.94,10.84,9.97,4.27
"2019-05-21T07:30:00+02:00",1,1,1,0.06,97.21,0,10.9,5.35,210.94,10.84,9.99,4.28
"2019-05-21T07:45:00+02:00",1,1,1,0.09,97.1,0,10.92,11.86,313.73,10.87,9.94,4.25
"2019-05-21T08:00:00+02:00",1,1,1,0.08,97.25,0,10.99,11.86,313.73,10.88,9.66,4.14
"2019-05-21T08:15:00+02:00",1,0.01,1,0.08,97.45,0,11.04,14.96,417.18,10.85,9.36,4.01
"2019-05-21T08:30:00+02:00",1,0.02,1,0.07,97.33,0,11.02,17.72,463.86,10.84,9.31,4.01
"2019-05-21T08:45:00+02:00",1,0.05,1,0.07,97.13,0,10.99,19.91,509.1,10.81,9.41,4.07
"2019-05-21T09:00:00+02:00",1,0.09,1,0.07,97.2,0,10.99,21.61,553.09,10.74,9.42,4.07
"2019-05-21T09:15:00+02:00",1,0.07,1,0.07,97.37,0,10.93,22.06,619.01,10.63,9.19,3.97
"2019-05-21T09:30:00+02:00",1,0.35,1,0.08,97.39,0,10.79,21.27,662.57,10.53,8.88,3.84
"2019-05-21T09:45:00+02:00",1,0.43,1,0.09,97.59,0,10.71,21.47,704.25,10.47,8.71,3.77
"2019-05-21T10:00:00+02:00",1,0.32,1,0.07,97.92,0,10.75,22.52,744.28,10.48,8.71,3.77
"2019-05-21T10:15:00+02:00",1,0.16,1,0.05,98.14,0,10.81,18.92,802.67,10.53,8.7,3.77
"2019-05-21T10:30:00+02:00",1,0.43,1,0.07,98.07,0,10.87,19.32,840.15,10.63,8.7,3.78
"2019-05-21T10:45:00+02:00",1,0.71,1,0.08,97.83,0,10.93,24.7,875.42,10.71,8.77,3.81
"2019-05-21T11:00:00+02:00",1,1,1,0.08,97.7,0,11.03,34.43,908.76,10.74,8.67,3.76
"2019-05-21T11:15:00+02:00",1,0.27,1,0.04,97.68,0,11.16,45.68,955.65,10.76,8.51,3.69
"2019-05-21T11:30:00+02:00",1,0.16,1,0.04,97.49,0,11.19,48.79,984.49,10.79,8.46,3.69
"2019-05-21T11:45:00+02:00",1,0.08,1,0.05,97.2,0,11.21,48.39,1 010.96,10.84,8.47,3.72
"2019-05-21T12:00:00+02:00",1,0.03,1,0.04,97.13,0,11.29,44.91,1 035.34,10.89,8.56,3.76
"2019-05-21T12:15:00+02:00",1,0.01,1,0.03,97.07,0,11.48,51.18,1 067.53,10.99,8.6,3.78
"2019-05-21T12:30:00+02:00",1,0.01,1,0.04,96.86,0,11.58,53.05,1 085.76,11.11,8.57,3.78
"2019-05-21T12:45:00+02:00",1,0.01,1,0.04,96.72,0,11.66,53.25,1 101.61,11.22,8.45,3.72
"2019-05-21T13:00:00+02:00",1,0.01,1,0.03,96.91,0,11.82,51.99,1 115.37,11.33,8.34,3.66
"2019-05-21T13:15:00+02:00",1,0,1,0.03,97.03,0,11.98,51.93,1 130.67,11.46,8.3,3.66
"2019-05-21T13:30:00+02:00",1,0,1,0.04,96.83,0,12.07,56.36,1 137.06,11.61,8.32,3.67
"2019-05-21T13:45:00+02:00",1,0.01,1,0.03,96.61,0,12.15,59.31,1 141.22,11.74,8.22,3.63
"2019-05-21T14:00:00+02:00",1,0.01,1,0.03,96.67,0,12.33,60.97,1 143.42,11.87,8.05,3.55
"2019-05-21T14:15:00+02:00",1,0.02,1,0.03,96.72,0,12.48,57.9,1 140.78,11.99,7.87,3.47
"2019-05-21T14:30:00+02:00",1,0.03,1,0.02,96.29,0,12.54,54.82,1 134.88,12.13,7.78,3.43
"2019-05-21T14:45:00+02:00",1,0.04,1,0.02,95.47,0,12.59,52.1,1 127.06,12.26,7.74,3.42
"2019-05-21T15:00:00+02:00",1,0.05,1,0.01,94.55,0,12.71,49.67,1 117.56,12.38,7.79,3.44
"2019-05-21T15:15:00+02:00",1,0.1,1,0.01,93.1,0,12.89,50.06,1 097.16,12.54,7.83,3.46
"2019-05-21T15:30:00+02:00",1,0.15,1,0,90.97,0,13.06,52.46,1 079.39,12.76,7.8,3.46
"2019-05-21T15:45:00+02:00",1,0.19,1,0,88.7,0,13.31,57.63,1 060.12,13.04,7.7,3.44
"2019-05-21T16:00:00+02:00",1,0.24,1,0,86.94,0,13.61,65.2,1 039.56,13.27,7.72,3.47
"2019-05-21T16:15:00+02:00",1,0.36,1,0,85.42,0,13.89,79.43,1 002.79,13.47,7.81,3.52
"2019-05-21T16:30:00+02:00",1,0.55,1,0,84.33,0,14.01,77.6,974.35,13.59,7.77,3.52
"2019-05-21T16:45:00+02:00",1,0.73,1,0,83.86,0,14.06,74.81,944.96,13.63,7.7,3.49
"2019-05-21T17:00:00+02:00",1,0.91,1,0,83.83,0,14.06,71.16,914.73,13.62,7.66,3.48
"2019-05-21T17:15:00+02:00",1,0.83,1,0,83.96,0,14.02,64.3,864.1,13.61,7.64,3.47
"2019-05-21T17:30:00+02:00",1,0.59,1,0,83.97,0,14.02,64.19,826.93,13.62,7.59,3.44
"2019-05-21T17:45:00+02:00",1,0.4,1,0,83.85,0,14.04,63.06,789.41,13.64,7.57,3.43
"2019-05-21T18:00:00+02:00",1,0.24,1,0,83.81,0,14.03,61.05,751.58,13.65,7.52,3.41
"2019-05-21T18:15:00+02:00",1,0.1,1,0,83.96,0,13.97,56.16,690.55,13.62,7.48,3.39
"2019-05-21T18:30:00+02:00",1,0.1,1,0,84.27,0,13.89,51.7,647.18,13.56,7.47,3.38
"2019-05-21T18:45:00+02:00",1,0.4,1,0,84.74,0,13.76,44.77,604.08,13.46,7.53,3.41
"2019-05-21T19:00:00+02:00",1,0.98,1,0,85.43,0,13.57,35.7,561.24,13.33,7.56,3.41
"2019-05-21T19:15:00+02:00",1,1,1,0,86.29,0,13.36,26.41,493.95,13.17,7.6,3.43
"2019-05-21T19:30:00+02:00",1,1,1,0,87.19,0,13.16,21.63,447.33,13,7.61,3.42
"2019-05-21T19:45:00+02:00",1,1,1,0,88.03,0,12.97,17.77,401.61,12.84,7.56,3.39
"2019-05-21T20:00:00+02:00",1,1,1,0,88.91,0,12.8,14.71,356.66,12.69,7.49,3.36
"2019-05-21T20:15:00+02:00",1,1,1,0,89.84,0,12.63,11.07,287.71,12.54,7.46,3.35
"2019-05-21T20:30:00+02:00",1,0.61,1,0,90.71,0,12.47,9.01,241.03,12.39,7.43,3.33
"2019-05-21T20:45:00+02:00",1,0.3,1,0,91.5,0,12.31,6.98,195.78,12.25,7.36,3.3
"2019-05-21T21:00:00+02:00",1,0.04,1,0,92.53,0,12.15,4.96,151.8,12.08,7.31,3.27
"2019-05-21T21:15:00+02:00",1,0.01,1,0.01,93.85,0,11.98,2.13,85.88,11.9,7.31,3.28
"2019-05-21T21:30:00+02:00",1,0.01,1,0.01,95.09,0,11.82,2.13,85.88,11.72,7.34,3.28
"2019-05-21T21:45:00+02:00",1,0.04,1,0.01,96.21,0,11.59,0,0,11.53,7.34,3.27
"2019-05-21T22:00:00+02:00",1,0.04,1,0.02,97.15,0,11.44,0,0,11.36,7.32,3.23
"2019-05-21T22:15:00+02:00",1,0.05,1,0.02,97.86,0,11.32,0,0,11.22,7.25,3.19
"2019-05-21T22:30:00+02:00",1,0.05,1,0.03,98.32,0,11.22,0,0,11.11,7.16,3.14
"2019-05-21T22:45:00+02:00",1,0.05,1,0.03,98.62,0,11.13,0,0,11.02,7.08,3.09
"2019-05-21T23:00:00+02:00",1,0.05,1,0.04,98.76,0,11.05,0,0,10.94,7.02,3.06
"2019-05-21T23:15:00+02:00",1,0.02,1,0.04,98.8,0,10.96,0,0,10.86,7,3.04
"2019-05-21T23:30:00+02:00",1,0.02,1,0.04,98.82,0,10.88,0,0,10.78,6.98,3.02
"2019-05-21T23:45:00+02:00",1,0.02,1,0.04,98.84,0,10.81,0,0,10.7,6.94,3.01
"2019-05-22T00:00:00+02:00",1,0.02,1,0.03,98.86,0,10.74,0,0,10.63,6.89,2.98
"2019-05-22T00:15:00+02:00",1,0.01,1,0.03,98.89,0,10.65,0,0,10.56,6.85,2.97
"2019-05-22T00:30:00+02:00",1,0.01,1,0.03,98.92,0,10.58,0,0,10.49,6.85,2.96
"2019-05-22T00:45:00+02:00",1,0.01,1,0.04,98.93,0,10.52,0,0,10.43,6.87,2.97
"2019-05-22T01:00:00+02:00",1,0.01,1,0.04,98.96,0,10.46,0,0,10.37,6.89,2.98
"2019-05-22T01:15:00+02:00",1,0.01,0.82,0.04,98.98,0,10.39,0,0,10.31,6.92,3
"2019-05-22T01:30:00+02:00",1,0.01,0.82,0.04,98.98,0,10.33,0,0,10.25,6.93,3.01
"2019-05-22T01:45:00+02:00",1,0.01,0.82,0.04,98.99,0,10.28,0,0,10.2,6.9,3.01
"2019-05-22T02:00:00+02:00",1,0.01,0.82,0.04,99.03,0,10.23,0,0,10.14,6.82,2.98
"2019-05-22T02:15:00+02:00",1,0,0.01,0.05,99.07,0,10.17,0,0,10.09,6.67,2.92
"2019-05-22T02:30:00+02:00",1,0,0,0.05,99.08,0,10.12,0,0,10.04,6.47,2.85
"2019-05-22T02:45:00+02:00",1,0,0,0.05,99.08,0,10.06,0,0,9.99,6.39,2.82
"2019-05-22T03:00:00+02:00",1,0,0,0.04,99.1,0,10,0,0,9.92,6.25,2.77
"2019-05-22T03:15:00+02:00",1,0,0,0.05,99.18,0,9.93,0,0,9.86,6.1,2.71
"2019-05-22T03:30:00+02:00",1,0,0,0.05,99.25,0,9.87,0,0,9.8,5.95,2.64
"2019-05-22T03:45:00+02:00",1,0,0,0.06,99.3,0,9.82,0,0,9.74,5.8,2.58
"2019-05-22T04:00:00+02:00",1,0,0,0.06,99.37,0,9.78,0,0,9.69,5.57,2.47
"2019-05-22T04:15:00+02:00",1,0,0,0.06,99.47,0,9.73,0,0,9.65,5.22,2.32
"2019-05-22T04:30:00+02:00",1,0,0,0.07,99.6,0,9.69,0,0,9.61,4.85,2.15
"2019-05-22T04:45:00+02:00",1,0,0,0.08,99.67,0,9.65,0,0,9.57,4.63,2.06
"2019-05-22T05:00:00+02:00",1,0,0,0.07,99.71,0,9.6,0,0,9.53,4.52,2
"2019-05-22T05:15:00+02:00",1,0,0.04,0.08,99.7,0,9.56,0,0,9.49,4.48,1.99
"2019-05-22T05:30:00+02:00",1,0,0.04,0.07,99.69,0,9.5,0,0,9.43,4.51,2.01
"2019-05-22T05:45:00+02:00",1,0,0.04,0.07,99.67,0,9.44,0,0,9.37,4.55,2.05
"2019-05-22T06:00:00+02:00",1,0,0.04,0.06,99.65,0,9.37,0,0,9.29,4.57,2.07
"2019-05-22T06:15:00+02:00",1,0,0.36,0.06,99.59,0,9.38,0.17,18.42,9.24,4.56,2.09
"2019-05-22T06:30:00+02:00",1,0,0.36,0.05,99.54,0,9.33,0.17,18.42,9.19,4.56,2.12
"2019-05-22T06:45:00+02:00",1,0,0.36,0.05,99.54,0,9.28,0.17,18.42,9.12,4.58,2.14
"2019-05-22T07:00:00+02:00",1,0,0.36,0.05,99.52,0,9.22,0.17,18.42,9.06,4.6,2.18
"2019-05-22T07:15:00+02:00",1,0,0.78,0.04,99.44,0,9.22,9.68,214.7,9.02,4.63,2.2
"2019-05-22T07:30:00+02:00",1,0,0.78,0.03,99.32,0,9.17,9.68,214.7,8.97,4.67,2.23
"2019-05-22T07:45:00+02:00",1,0,0.36,0.03,99.02,0,9.18,20.68,329.3,8.94,4.58,2.19
"2019-05-22T08:00:00+02:00",1,0,0.31,0.02,98.58,0,9.18,23.69,351.76,8.94,4.36,2.1
"2019-05-22T08:15:00+02:00",1,0,0.17,0.01,98.24,0,9.26,34.36,420.6,8.96,4.1,1.99
"2019-05-22T08:30:00+02:00",1,0,0.11,0.01,98.04,0,9.35,41.09,467.2,9,3.86,1.89
"2019-05-22T08:45:00+02:00",1,0,0.05,0.01,97.62,0,9.46,48.92,512.36,9.08,3.65,1.79
"2019-05-22T09:00:00+02:00",1,0,0,0.01,96.56,0,9.61,57.72,556.27,9.2,3.41,1.67
"2019-05-22T09:15:00+02:00",1,0,0,0,94.93,0,10.12,97.25,622.08,9.5,3.02,1.42
"2019-05-22T09:30:00+02:00",0.86,0,0,0,92.52,0,11.3,198.83,665.56,10.02,2.36,1.09
"2019-05-22T09:45:00+02:00",0.65,0,0,0,87.53,0,12.97,302.33,707.16,10.71,1.95,1.01
"2019-05-22T10:00:00+02:00",0.39,0,0,0,82.09,0,14.63,407.52,747.12,11.46,2.05,1.24
"2019-05-22T10:15:00+02:00",1,0,0,0,80.61,0,14.12,226.48,805.4,11.65,2.54,1.56
"2019-05-22T10:30:00+02:00",1,0,0,0,79.49,0,14.38,252.98,842.81,11.88,2.94,1.74
"2019-05-22T10:45:00+02:00",0.76,0,0,0,77.66,0,15.17,368.8,878.01,12.2,2.93,1.7
"2019-05-22T11:00:00+02:00",0.3,0,0,0,74.11,0,16.58,562.79,911.29,12.84,2.6,1.55
"2019-05-22T11:15:00+02:00",0.01,0,0,0,71.41,0,17.6,713.24,958.08,13.33,2.4,1.49
"2019-05-22T11:30:00+02:00",0.02,0,0,0,69.47,0,18.06,735.88,986.86,13.71,2.43,1.56
"2019-05-22T11:45:00+02:00",0.01,0,0,0,67.81,0,18.49,758.71,1 013.27,14.05,2.42,1.58
"2019-05-22T12:00:00+02:00",0.01,0,0,0,66.22,0,18.94,781.73,1 037.6,14.38,2.34,1.54
"2019-05-22T12:15:00+02:00",0,0,0,0,64.83,0,19.41,811.62,1 069.71,14.7,2.24,1.49
"2019-05-22T12:30:00+02:00",0,0,0,0,63.46,0,19.8,826,1 087.91,14.98,2.16,1.45
"2019-05-22T12:45:00+02:00",0,0,0,0,62.06,0,20.11,839.72,1 103.72,15.27,2.21,1.5
"2019-05-22T13:00:00+02:00",0,0,0,0,60.83,0,20.35,852.88,1 117.44,15.57,2.44,1.63
"2019-05-22T13:15:00+02:00",0.02,0,0,0,60.23,0,20.52,856.96,1 132.69,15.78,2.61,1.74
"2019-05-22T13:30:00+02:00",0.01,0,0,0,59.72,0,20.78,869.59,1 139.05,16.01,2.65,1.74
"2019-05-22T13:45:00+02:00",0,0,0,0,58.95,0,21.09,876.05,1 143.19,16.3,2.65,1.74
"2019-05-22T14:00:00+02:00",0,0,0,0,58.28,0,21.36,877.12,1 145.38,16.54,2.62,1.72
"2019-05-22T14:15:00+02:00",0.05,0,0,0,57.62,0,21.51,846.8,1 142.72,16.73,2.51,1.67
"2019-05-22T14:30:00+02:00",0.33,0,0.08,0,57.36,0,21.11,691.54,1 136.82,16.78,2.52,1.69
"2019-05-22T14:45:00+02:00",0.4,0,0.42,0,57.52,0,20.88,641.73,1 129,16.72,2.47,1.66
"2019-05-22T15:00:00+02:00",0.3,0,0.98,0,57.12,0,21.23,684.19,1 119.5,16.79,2.09,1.43
"2019-05-22T15:15:00+02:00",0.32,0,1,0,56.51,0,21.05,604.47,1 099.11,16.93,2.21,1.52
"2019-05-22T15:30:00+02:00",0.78,0,1,0,57,0,19.52,283.01,1 081.35,16.9,3.44,2.17
"2019-05-22T15:45:00+02:00",0.68,0,1,0,59.57,0,18.93,317.11,1 062.11,16.38,3.54,2.13
"2019-05-22T16:00:00+02:00",0.09,0,1,0,56.89,0,21.35,662.31,1 041.57,16.93,2.08,1.29
"2019-05-22T16:15:00+02:00",0.01,0,1,0,55.18,0,21.91,660.98,1 004.85,17.01,1.25,0.87
"2019-05-22T16:30:00+02:00",0,0,1,0,53.34,0,21.85,627.5,976.44,17.4,1.61,1.17
"2019-05-22T16:45:00+02:00",0.01,0,1,0,52.86,0,21.95,589.61,947.08,17.69,1.62,1.18
"2019-05-22T17:00:00+02:00",0.03,0,1,0,53.87,0,21.91,547.87,916.9,17.52,1.13,0.9
"2019-05-22T17:15:00+02:00",0.09,0,1,0,53.86,0,21.45,468.96,866.34,17.65,1.63,1.17
"2019-05-22T17:30:00+02:00",0.1,0,1,0,53.44,0,21.29,424.02,829.22,17.93,2.41,1.57
"2019-05-22T17:45:00+02:00",0.08,0,1,0,53.29,0,21.12,399.84,791.76,18.01,3,1.87
"2019-05-22T18:00:00+02:00",0.05,0,1,0,52.91,0,20.95,393.84,753.99,17.85,2.86,1.78
"2019-05-22T18:15:00+02:00",0,0,1,0,51.5,0,20.78,367.46,693.05,17.72,2.5,1.57
"2019-05-22T18:30:00+02:00",0.02,0,1,0,49.82,0,20.5,308.14,649.74,17.69,2.38,1.5
"2019-05-22T18:45:00+02:00",0.02,0,1,0,49.02,0,20.13,253.98,606.72,17.65,2.35,1.47
"2019-05-22T19:00:00+02:00",0.02,0,1,0,49.23,0,19.6,204.34,563.94,17.54,2.21,1.38
"2019-05-22T19:15:00+02:00",0,0,1,0,50.09,0,18.85,134.13,496.76,17.42,2.42,1.48
"2019-05-22T19:30:00+02:00",0,0,1,0,51.26,0,18.51,122.03,450.22,17.36,2.72,1.57
"2019-05-22T19:45:00+02:00",0,0.03,1,0,52.59,0,18.24,107.62,404.57,17.3,2.64,1.46
"2019-05-22T20:00:00+02:00",0,0.08,1,0,54.16,0,17.92,91.18,359.7,17.18,2.22,1.2
"2019-05-22T20:15:00+02:00",0,0.14,1,0,55.79,0,17.52,73.47,290.86,16.99,1.7,0.96
"2019-05-22T20:30:00+02:00",0,0.18,1,0,57.3,0,17.09,58.69,244.26,16.78,1.74,1.04
"2019-05-22T20:45:00+02:00",0,0.23,1,0,58.96,0,16.61,44.91,199.1,16.5,2.73,1.48
"2019-05-22T21:00:00+02:00",0,0.29,1,0,60.7,0,16.12,32,155.19,16.12,3.89,1.83
"2019-05-22T21:15:00+02:00",0,0.11,1,0,62.33,0,15.46,18.29,89.39,15.68,4.27,1.86
"2019-05-22T21:30:00+02:00",0,0.11,1,0,63.85,0,14.9,18.29,89.39,15.24,3.93,1.6
"2019-05-22T21:45:00+02:00",0,0.04,1,0,65.54,0,12.67,0,0,14.7,3.48,1.56
"2019-05-22T22:00:00+02:00",0,0.04,1,0,66.46,0,10.95,0,0,14.46,3.22,1.75
"2019-05-22T22:15:00+02:00",0.12,0,1,0,67.51,0,10.21,0,0,14.2,3.09,1.83
"2019-05-22T22:30:00+02:00",0.12,0,1,0,70.03,0,9.6,0,0,13.58,2.98,1.77
"2019-05-22T22:45:00+02:00",0.12,0,1,0,72.62,0,9.05,0,0,13.05,2.78,1.51
"2019-05-22T23:00:00+02:00",0.12,0,1,0,75.89,0,8.57,0,0,12.49,2.6,1.03
"2019-05-22T23:15:00+02:00",0,0,1,0,78.31,0,7.66,0,0,12.01,2.4,0.77
"2019-05-22T23:30:00+02:00",0,0,1,0,81.05,0,7.06,0,0,11.45,2.01,1.15
"2019-05-22T23:45:00+02:00",0,0,1,0,84.05,0,6.64,0,0,10.81,1.54,1.75
"2019-05-23T00:00:00+02:00",0,0,1,0,87.16,0,6.97,0,0,9.94,1.14,2.05
"2019-05-23T00:15:00+02:00",0,0,0.14,0,89.22,0,6.12,0,0,9.3,0.89,1.86
"2019-05-23T00:30:00+02:00",0,0,0.14,0,90.15,0,5.34,0,0,9.03,0.77,1.85
"2019-05-23T00:45:00+02:00",0,0,0.14,0,90.57,0,4.86,0,0,8.91,0.75,1.72
"2019-05-23T01:00:00+02:00",0,0,0.14,0,90.73,0,4.5,0,0,8.79,0.75,1.66
"2019-05-23T01:15:00+02:00",0,0,0.04,0,91.06,0,4.12,0,0,8.67,0.71,1.67
"2019-05-23T01:30:00+02:00",0,0,0.04,0,92.11,0,3.82,0,0,8.36,0.64,1.77
"2019-05-23T01:45:00+02:00",0,0,0.04,0,92.68,0,3.54,0,0,8.22,0.72,1.78
"2019-05-23T02:00:00+02:00",0,0,0.04,0,93.14,0,3.26,0,0,8.11,0.94,1.84
"2019-05-23T02:15:00+02:00",0,0,0,0,92.7,0,3.01,0,0,8.24,1.29,2.03
"2019-05-23T02:30:00+02:00",0,0,0,0,94.69,0,3.82,0,0,7.44,2.15,2.16
"2019-05-23T02:45:00+02:00",0,0,0,0,96.09,0,3,0,0,7.13,3.28,1.94
"2019-05-23T03:00:00+02:00",0,0,0,0,96,0,2.53,0,0,7.4,4.16,1.76
"2019-05-23T03:15:00+02:00",0,0,0,0,96.37,0,2.15,0,0,7.44,4.02,1.49
"2019-05-23T03:30:00+02:00",0,0,0,0,97.35,0,1.84,0,0,7.29,3.42,1.39
"2019-05-23T03:45:00+02:00",0,0,0,0,97.97,0,1.59,0,0,7.19,3.21,1.53
"2019-05-23T04:00:00+02:00",0,0,0,0,98.37,0,1.39,0,0,7.16,3.4,1.71
"2019-05-23T04:15:00+02:00",0,0,0,0,97.51,0,1.19,0,0,7.26,3.76,1.73
"2019-05-23T04:30:00+02:00",0,0,0,0,95.46,0,1.12,0,0,7.6,4.06,2.07
"2019-05-23T04:45:00+02:00",0,0,0,0,95.17,0,1.06,0,0,7.66,4.27,2.1
"2019-05-23T05:00:00+02:00",0,0,0,0,95.86,0,0.88,0,0,7.55,4.43,1.98
"2019-05-23T05:15:00+02:00",0,0,0,0,96.68,0,0.73,0,0,7.42,4.67,1.98
"2019-05-23T05:30:00+02:00",0,0,0,0,97.5,0,0.59,0,0,7.26,4.93,2
"2019-05-23T05:45:00+02:00",0,0,0,0,98.2,0,0.45,0,0,7.11,5.1,1.92
"2019-05-23T06:00:00+02:00",0,0,0,0,98.26,0,0.35,0,0,7.1,5.2,1.89
"2019-05-23T06:15:00+02:00",0,0,0,0,97.84,0,0.54,2.23,22.41,7.14,5.25,1.91
"2019-05-23T06:30:00+02:00",0,0,0,0,99.37,0,0.5,2.23,22.41,6.88,5.42,1.66
